,id,environment,round_instance,quality_check,start_time,end_time,latency
703,621774.0,low,22.0,1.0,1551896370937.0,1551896371102.0,175.0
704,621774.0,low,22.0,1.0,1551896371112.0,1551896371267.0,164.0
705,621774.0,low,22.0,1.0,1551896371276.0,1551896371443.0,177.0
706,621774.0,low,22.0,1.0,1551896371453.0,1551896371627.0,183.0
707,621774.0,low,22.0,1.0,1551896371636.0,1551896371823.0,198.0
708,621774.0,low,22.0,1.0,1551896371834.0,1551896372021.0,197.0
709,621774.0,low,22.0,1.0,1551896372031.0,1551896372258.0,50231.0
710,621774.0,low,22.0,1.0,1551896422262.0,1551896423415.0,1162.0
711,621774.0,low,22.0,1.0,1551896423424.0,1551896423546.0,133.0
712,621774.0,low,22.0,1.0,1551896423557.0,1551896423667.0,122.0
713,621774.0,low,22.0,1.0,1551896423679.0,1551896423809.0,141.0
714,621774.0,low,22.0,1.0,1551896423820.0,1551896423946.0,137.0
715,621774.0,low,22.0,1.0,1551896423957.0,1551896424096.0,149.0
716,621774.0,low,22.0,1.0,1551896424106.0,1551896424236.0,141.0
717,621774.0,low,22.0,1.0,1551896424247.0,1551896424377.0,37257.0
718,621774.0,low,22.0,1.0,1551896461504.0,1551896462266.0,772.0
719,621774.0,low,22.0,1.0,1551896462276.0,1551896462396.0,132.0
720,621774.0,low,22.0,1.0,1551896462408.0,1551896462535.0,139.0
721,621774.0,low,22.0,1.0,1551896462547.0,1551896462675.0,140.0
722,621774.0,low,22.0,1.0,1551896462687.0,1551896462825.0,152.0
723,621774.0,low,22.0,1.0,1551896462839.0,1551896462986.0,164.0
724,621774.0,low,22.0,1.0,1551896463003.0,1551896463127.0,139.0
725,621774.0,low,22.0,1.0,1551896463142.0,1551896463292.0,-911688.0
726,621789.0,high,11.0,1.0,1551895551454.0,1551895552714.0,1270.0
727,621789.0,high,11.0,1.0,1551895552724.0,1551895552852.0,132.0
728,621789.0,high,11.0,1.0,1551895552856.0,1551895553007.0,157.0
729,621789.0,high,11.0,1.0,1551895553013.0,1551895553154.0,145.0
730,621789.0,high,11.0,1.0,1551895553158.0,1551895553306.0,151.0
731,621789.0,high,11.0,1.0,1551895553309.0,1551895553461.0,155.0
732,621789.0,high,11.0,1.0,1551895553464.0,1551895553596.0,50308.0
733,621789.0,high,11.0,1.0,1551895603772.0,1551895604444.0,678.0
734,621789.0,high,11.0,1.0,1551895604450.0,1551895604580.0,133.0
735,621789.0,high,11.0,1.0,1551895604583.0,1551895604733.0,154.0
736,621789.0,high,11.0,1.0,1551895604737.0,1551895604882.0,149.0
737,621789.0,high,11.0,1.0,1551895604886.0,1551895605043.0,161.0
738,621789.0,high,11.0,1.0,1551895605047.0,1551895605197.0,153.0
739,621789.0,high,11.0,1.0,1551895605200.0,1551895605353.0,50814.0
740,621789.0,high,11.0,1.0,1551895656014.0,1551895657091.0,1088.0
741,621789.0,high,11.0,1.0,1551895657102.0,1551895657263.0,164.0
742,621789.0,high,11.0,1.0,1551895657266.0,1551895657413.0,150.0
743,621789.0,high,11.0,1.0,1551895657416.0,1551895657565.0,153.0
744,621789.0,high,11.0,1.0,1551895657569.0,1551895657739.0,180.0
745,621789.0,high,11.0,1.0,1551895657749.0,1551895657903.0,160.0
746,621789.0,high,11.0,1.0,1551895657909.0,1551895658062.0,161.0
747,621789.0,high,11.0,1.0,1551895658070.0,1551895658229.0,80873.0
748,621789.0,high,21.0,1.0,1551895738943.0,1551895739844.0,908.0
749,621789.0,high,21.0,1.0,1551895739851.0,1551895740007.0,162.0
750,621789.0,high,21.0,1.0,1551895740013.0,1551895740173.0,162.0
751,621789.0,high,21.0,1.0,1551895740175.0,1551895740342.0,171.0
752,621789.0,high,21.0,1.0,1551895740346.0,1551895740506.0,165.0
753,621789.0,high,21.0,1.0,1551895740511.0,1551895740668.0,162.0
754,621789.0,high,21.0,1.0,1551895740673.0,1551895740813.0,50646.0
755,621789.0,high,21.0,1.0,1551895791319.0,1551895792244.0,936.0
756,621789.0,high,21.0,1.0,1551895792255.0,1551895792411.0,166.0
757,621789.0,high,21.0,1.0,1551895792421.0,1551895792574.0,157.0
758,621789.0,high,21.0,1.0,1551895792578.0,1551895792720.0,145.0
759,621789.0,high,21.0,1.0,1551895792723.0,1551895792871.0,155.0
760,621789.0,high,21.0,1.0,1551895792878.0,1551895793020.0,147.0
761,621789.0,high,21.0,1.0,1551895793025.0,1551895793167.0,126967.0
762,621789.0,low,12.0,1.0,1551895919992.0,1551895920053.0,166.0
763,621789.0,low,12.0,1.0,1551895920158.0,,
764,621789.0,low,12.0,1.0,,,
765,621789.0,low,12.0,1.0,,,
766,621789.0,low,12.0,1.0,,,
767,621789.0,low,12.0,1.0,1551895920292.0,1551895921197.0,911.0
768,621789.0,low,12.0,1.0,1551895921203.0,1551895921347.0,149.0
769,621789.0,low,12.0,1.0,1551895921352.0,1551895921511.0,169.0
770,621789.0,low,12.0,1.0,1551895921521.0,1551895921685.0,173.0
771,621789.0,low,12.0,1.0,1551895921694.0,1551895922169.0,486.0
772,621789.0,low,12.0,1.0,1551895922180.0,1551895922324.0,156.0
773,621789.0,low,12.0,1.0,1551895922336.0,1551895922486.0,162.0
774,621789.0,low,12.0,1.0,1551895922498.0,1551895922650.0,50178.0
775,621789.0,low,12.0,1.0,1551895972676.0,1551895973462.0,798.0
776,621789.0,low,12.0,1.0,1551895973474.0,1551895973615.0,149.0
777,621789.0,low,12.0,1.0,1551895973623.0,1551895973782.0,170.0
778,621789.0,low,12.0,1.0,1551895973793.0,1551895973961.0,178.0
779,621789.0,low,12.0,1.0,1551895973971.0,1551895974127.0,166.0
780,621789.0,low,12.0,1.0,1551895974137.0,1551895974288.0,50910.0
781,621789.0,low,12.0,1.0,1551896025047.0,1551896026063.0,1023.0
782,621789.0,low,12.0,1.0,1551896026070.0,1551896026230.0,194.0
783,621789.0,low,12.0,1.0,1551896026264.0,1551896026353.0,97.0
784,621789.0,low,12.0,1.0,1551896026361.0,1551896026512.0,156.0
785,621789.0,low,12.0,1.0,1551896026517.0,1551896026677.0,167.0
786,621789.0,low,12.0,1.0,1551896026684.0,1551896026833.0,163.0
787,621789.0,low,12.0,1.0,1551896026847.0,1551896026983.0,144.0
788,621789.0,low,12.0,1.0,1551896026991.0,1551896027193.0,97930.0
789,621789.0,low,22.0,1.0,1551896124921.0,1551896127778.0,2868.0
790,621789.0,low,22.0,1.0,1551896127789.0,1551896128007.0,230.0
791,621789.0,low,22.0,1.0,1551896128019.0,1551896128174.0,168.0
792,621789.0,low,22.0,1.0,1551896128187.0,1551896128342.0,168.0
793,621789.0,low,22.0,1.0,1551896128355.0,1551896128506.0,164.0
794,621789.0,low,22.0,1.0,1551896128519.0,1551896128676.0,170.0
795,621789.0,low,22.0,1.0,1551896128689.0,1551896128852.0,48750.0
796,621789.0,low,22.0,1.0,1551896177439.0,1551896178158.0,733.0
797,621789.0,low,22.0,1.0,1551896178172.0,1551896178311.0,148.0
798,621789.0,low,22.0,1.0,1551896178320.0,1551896178480.0,169.0
799,621789.0,low,22.0,1.0,1551896178489.0,1551896178634.0,159.0
800,621789.0,low,22.0,1.0,1551896178648.0,1551896178791.0,157.0
801,621789.0,low,22.0,1.0,1551896178805.0,1551896178930.0,140.0
802,621789.0,low,22.0,1.0,1551896178945.0,1551896179109.0,179.0
803,621789.0,low,22.0,1.0,1551896179124.0,1551896179325.0,37600.0
804,621789.0,low,22.0,1.0,1551896216724.0,1551896217739.0,1024.0
805,621789.0,low,22.0,1.0,1551896217748.0,1551896217893.0,158.0
806,621789.0,low,22.0,1.0,1551896217906.0,1551896218053.0,168.0
807,621789.0,low,22.0,1.0,1551896218074.0,1551896218207.0,152.0
808,621789.0,low,22.0,1.0,1551896218226.0,1551896218374.0,159.0
809,621789.0,low,22.0,1.0,1551896218385.0,1551896218526.0,149.0
810,621789.0,low,22.0,1.0,1551896218534.0,1551896218678.0,157316666.0
811,625386.0,high,11.0,1.0,1552053535200.0,1552053536198.0,1003.0
812,625386.0,high,11.0,1.0,1552053536203.0,1552053536337.0,139.0
813,625386.0,high,11.0,1.0,1552053536342.0,1552053536471.0,134.0
814,625386.0,high,11.0,1.0,1552053536476.0,1552053536609.0,138.0
815,625386.0,high,11.0,1.0,1552053536614.0,1552053536801.0,194.0
816,625386.0,high,11.0,1.0,1552053536808.0,1552053536909.0,106.0
817,625386.0,high,11.0,1.0,1552053536914.0,1552053537066.0,156.0
818,625386.0,high,11.0,1.0,1552053537070.0,1552053537224.0,50478.0
819,625386.0,high,11.0,1.0,1552053587548.0,1552053588479.0,935.0
820,625386.0,high,11.0,1.0,1552053588483.0,1552053588639.0,161.0
821,625386.0,high,11.0,1.0,1552053588644.0,1552053588793.0,154.0
822,625386.0,high,11.0,1.0,1552053588798.0,1552053588969.0,176.0
823,625386.0,high,11.0,1.0,1552053588974.0,1552053589117.0,148.0
824,625386.0,high,11.0,1.0,1552053589122.0,1552053589282.0,165.0
825,625386.0,high,11.0,1.0,1552053589287.0,1552053589462.0,180.0
826,625386.0,high,11.0,1.0,1552053589467.0,1552053589718.0,50297.0
827,625386.0,high,11.0,1.0,1552053639764.0,1552053640619.0,859.0
828,625386.0,high,11.0,1.0,1552053640623.0,1552053640695.0,77.0
829,625386.0,high,11.0,1.0,1552053640700.0,1552053640870.0,175.0
830,625386.0,high,11.0,1.0,1552053640875.0,1552053641034.0,162.0
831,625386.0,high,11.0,1.0,1552053641037.0,1552053641209.0,175.0
832,625386.0,high,11.0,1.0,1552053641212.0,1552053641402.0,194.0
833,625386.0,high,11.0,1.0,1552053641406.0,1552053641670.0,75169.0
834,625386.0,high,21.0,1.0,1552053716575.0,1552053717380.0,811.0
835,625386.0,high,21.0,1.0,1552053717386.0,1552053717581.0,202.0
836,625386.0,high,21.0,1.0,1552053717588.0,1552053717782.0,200.0
837,625386.0,high,21.0,1.0,1552053717788.0,1552053717916.0,135.0
838,625386.0,high,21.0,1.0,1552053717923.0,1552053718126.0,208.0
839,625386.0,high,21.0,1.0,1552053718131.0,1552053718295.0,169.0
840,625386.0,high,21.0,1.0,1552053718300.0,1552053718493.0,200.0
841,625386.0,high,21.0,1.0,1552053718500.0,1552053718704.0,50518.0
842,625386.0,high,21.0,1.0,1552053769018.0,1552053769755.0,741.0
843,625386.0,high,21.0,1.0,1552053769759.0,1552053769906.0,154.0
844,625386.0,high,21.0,1.0,1552053769913.0,1552053770072.0,165.0
845,625386.0,high,21.0,1.0,1552053770078.0,1552053770286.0,215.0
846,625386.0,high,21.0,1.0,1552053770293.0,1552053770464.0,177.0
847,625386.0,high,21.0,1.0,1552053770470.0,1552053770687.0,223.0
848,625386.0,high,21.0,1.0,1552053770693.0,1552053770888.0,203.0
849,625386.0,high,21.0,1.0,1552053770896.0,1552053771081.0,37406.0
850,625386.0,high,21.0,1.0,1552053808302.0,1552053809366.0,1070.0
851,625386.0,high,21.0,1.0,1552053809372.0,1552053809537.0,172.0
852,625386.0,high,21.0,1.0,1552053809544.0,1552053809722.0,185.0
853,625386.0,high,21.0,1.0,1552053809729.0,1552053809902.0,179.0
854,625386.0,high,21.0,1.0,1552053809908.0,1552053810087.0,186.0
855,625386.0,high,21.0,1.0,1552053810094.0,1552053810275.0,188.0
856,625386.0,high,21.0,1.0,1552053810282.0,1552053810498.0,221.0
857,625386.0,high,21.0,1.0,1552053810503.0,1552053810655.0,142937.0
858,625386.0,low,12.0,1.0,1552053953440.0,1552053954220.0,787.0
859,625386.0,low,12.0,1.0,1552053954227.0,1552053954411.0,190.0
860,625386.0,low,12.0,1.0,1552053954417.0,1552053954602.0,192.0
861,625386.0,low,12.0,1.0,1552053954609.0,1552053954775.0,171.0
862,625386.0,low,12.0,1.0,1552053954780.0,1552053954971.0,195.0
863,625386.0,low,12.0,1.0,1552053954975.0,1552053955121.0,153.0
864,625386.0,low,12.0,1.0,1552053955128.0,1552053955298.0,177.0
865,625386.0,low,12.0,1.0,1552053955305.0,1552053955476.0,50503.0
866,625386.0,low,12.0,1.0,1552054005808.0,1552054006726.0,925.0
867,625386.0,low,12.0,1.0,1552054006733.0,1552054006882.0,156.0
868,625386.0,low,12.0,1.0,1552054006889.0,1552054007034.0,153.0
869,625386.0,low,12.0,1.0,1552054007042.0,1552054007205.0,171.0
870,625386.0,low,12.0,1.0,1552054007213.0,1552054007389.0,180.0
871,625386.0,low,12.0,1.0,1552054007393.0,1552054007544.0,159.0
872,625386.0,low,12.0,1.0,1552054007552.0,1552054007737.0,192.0
873,625386.0,low,12.0,1.0,1552054007744.0,1552054007894.0,50454.0
874,625386.0,low,12.0,1.0,1552054058198.0,1552054058815.0,620.0
875,625386.0,low,12.0,1.0,1552054058818.0,1552054059002.0,192.0
876,625386.0,low,12.0,1.0,1552054059010.0,1552054059197.0,197.0
877,625386.0,low,12.0,1.0,1552054059207.0,1552054059388.0,192.0
878,625386.0,low,12.0,1.0,1552054059399.0,1552054059561.0,170.0
879,625386.0,low,12.0,1.0,1552054059569.0,1552054059757.0,196.0
880,625386.0,low,12.0,1.0,1552054059765.0,1552054059946.0,189.0
881,625386.0,low,12.0,1.0,1552054059954.0,1552054060129.0,96842.0
882,625386.0,low,22.0,1.0,1552054156796.0,1552054158011.0,1223.0
883,625386.0,low,22.0,1.0,1552054158019.0,1552054158158.0,144.0
884,625386.0,low,22.0,1.0,1552054158163.0,1552054158319.0,165.0
885,625386.0,low,22.0,1.0,1552054158328.0,1552054158485.0,166.0
886,625386.0,low,22.0,1.0,1552054158494.0,1552054158583.0,95.0
887,625386.0,low,22.0,1.0,1552054158589.0,1552054158730.0,150.0
888,625386.0,low,22.0,1.0,1552054158739.0,1552054158901.0,171.0
889,625386.0,low,22.0,1.0,1552054158910.0,1552054159082.0,50055.0
890,625386.0,low,22.0,1.0,1552054208965.0,1552054209745.0,787.0
891,625386.0,low,22.0,1.0,1552054209752.0,1552054209917.0,174.0
892,625386.0,low,22.0,1.0,1552054209926.0,1552054210068.0,151.0
893,625386.0,low,22.0,1.0,1552054210077.0,1552054210221.0,154.0
894,625386.0,low,22.0,1.0,1552054210231.0,1552054210406.0,183.0
895,625386.0,low,22.0,1.0,1552054210414.0,1552054210593.0,
896,625386.0,low,22.0,1.0,,,
897,625386.0,low,22.0,1.0,,,
898,625386.0,low,22.0,1.0,,,
899,625386.0,low,22.0,1.0,1552054248166.0,1552054248742.0,583.0
900,625386.0,low,22.0,1.0,1552054248749.0,1552054248953.0,211.0
901,625386.0,low,22.0,1.0,1552054248960.0,1552054249149.0,197.0
902,625386.0,low,22.0,1.0,1552054249157.0,1552054249285.0,136.0
903,625386.0,low,22.0,1.0,1552054249293.0,1552054249450.0,167.0
904,625386.0,low,22.0,1.0,1552054249460.0,1552054249622.0,171.0
905,625386.0,low,22.0,1.0,1552054249631.0,1552054249783.0,161.0
906,625386.0,low,22.0,1.0,1552054249792.0,1552054250162.0,-631317.0
907,625406.0,high,11.0,1.0,1552053618475.0,1552053619603.0,1130.0
908,625406.0,high,11.0,1.0,1552053619605.0,1552053619734.0,132.0
909,625406.0,high,11.0,1.0,1552053619737.0,1552053619850.0,116.0
910,625406.0,high,11.0,1.0,1552053619853.0,1552053619971.0,120.0
911,625406.0,high,11.0,1.0,1552053619973.0,1552053620115.0,143.0
912,625406.0,high,11.0,1.0,1552053620116.0,1552053620243.0,128.0
913,625406.0,high,11.0,1.0,1552053620244.0,1552053620387.0,50555.0
914,625406.0,high,11.0,1.0,1552053670799.0,1552053671361.0,565.0
915,625406.0,high,11.0,1.0,1552053671364.0,1552053671497.0,135.0
916,625406.0,high,11.0,1.0,1552053671499.0,1552053671657.0,161.0
917,625406.0,high,11.0,1.0,1552053671660.0,1552053671809.0,151.0
918,625406.0,high,11.0,1.0,1552053671811.0,1552053671929.0,121.0
919,625406.0,high,11.0,1.0,1552053671932.0,1552053672097.0,167.0
920,625406.0,high,11.0,1.0,1552053672099.0,1552053672241.0,145.0
921,625406.0,high,11.0,1.0,1552053672244.0,1552053672394.0,50801.0
922,625406.0,high,11.0,1.0,1552053723045.0,1552053723647.0,606.0
923,625406.0,high,11.0,1.0,1552053723651.0,1552053723759.0,111.0
924,625406.0,high,11.0,1.0,1552053723762.0,1552053723887.0,128.0
925,625406.0,high,11.0,1.0,1552053723890.0,1552053724023.0,75136.0
926,625406.0,high,21.0,1.0,1552053799026.0,1552053799634.0,612.0
927,625406.0,high,21.0,1.0,1552053799638.0,1552053799770.0,135.0
928,625406.0,high,21.0,1.0,1552053799773.0,1552053799898.0,130.0
929,625406.0,high,21.0,1.0,1552053799903.0,1552053800010.0,110.0
930,625406.0,high,21.0,1.0,1552053800013.0,1552053800154.0,144.0
931,625406.0,high,21.0,1.0,1552053800157.0,1552053800283.0,129.0
932,625406.0,high,21.0,1.0,1552053800286.0,1552053800426.0,142.0
933,625406.0,high,21.0,1.0,1552053800428.0,1552053800546.0,50916.0
934,625406.0,high,21.0,1.0,1552053851344.0,1552053851928.0,39113.0
935,625406.0,high,21.0,1.0,1552053890457.0,1552053891184.0,730.0
936,625406.0,high,21.0,1.0,1552053891187.0,1552053891359.0,176.0
937,625406.0,high,21.0,1.0,1552053891363.0,1552053891487.0,127.0
938,625406.0,high,21.0,1.0,1552053891490.0,1552053891623.0,136.0
939,625406.0,high,21.0,1.0,1552053891626.0,1552053891775.0,153.0
940,625406.0,high,21.0,1.0,1552053891779.0,1552053891930.0,154.0
941,625406.0,high,21.0,1.0,1552053891933.0,1552053892087.0,157.0
942,625406.0,high,21.0,1.0,1552053892090.0,1552053892239.0,56711.0
943,625406.0,low,12.0,1.0,1552053948801.0,1552053949374.0,578.0
944,625406.0,low,12.0,1.0,1552053949379.0,1552053949509.0,135.0
945,625406.0,low,12.0,1.0,1552053949514.0,1552053949629.0,119.0
946,625406.0,low,12.0,1.0,1552053949633.0,1552053949837.0,209.0
947,625406.0,low,12.0,1.0,1552053949842.0,1552053949949.0,111.0
948,625406.0,low,12.0,1.0,1552053949953.0,1552053950053.0,105.0
949,625406.0,low,12.0,1.0,1552053950058.0,1552053950165.0,51029.0
950,625406.0,low,12.0,1.0,1552054001087.0,1552054001836.0,752.0
951,625406.0,low,12.0,1.0,1552054001839.0,1552054001979.0,145.0
952,625406.0,low,12.0,1.0,1552054001984.0,1552054002115.0,136.0
953,625406.0,low,12.0,1.0,1552054002120.0,1552054002268.0,152.0
954,625406.0,low,12.0,1.0,1552054002272.0,1552054002411.0,144.0
955,625406.0,low,12.0,1.0,1552054002416.0,1552054002564.0,152.0
956,625406.0,low,12.0,1.0,1552054002568.0,1552054002699.0,136.0
957,625406.0,low,12.0,1.0,1552054002704.0,1552054002851.0,50646.0
958,625406.0,low,12.0,1.0,1552054053350.0,1552054053946.0,599.0
959,625406.0,low,12.0,1.0,1552054053949.0,1552054054090.0,145.0
960,625406.0,low,12.0,1.0,1552054054094.0,1552054054234.0,142.0
961,625406.0,low,12.0,1.0,1552054054236.0,1552054054386.0,153.0
962,625406.0,low,12.0,1.0,1552054054389.0,1552054054529.0,143.0
963,625406.0,low,12.0,1.0,1552054054532.0,1552054054674.0,146.0
964,625406.0,low,12.0,1.0,1552054054678.0,1552054054818.0,144.0
965,625406.0,low,12.0,1.0,1552054054822.0,1552054054969.0,65562.0
966,625406.0,low,22.0,1.0,1552054120384.0,1552054121023.0,643.0
967,625406.0,low,22.0,1.0,1552054121027.0,1552054121111.0,89.0
968,625406.0,low,22.0,1.0,1552054121116.0,1552054121263.0,152.0
969,625406.0,low,22.0,1.0,1552054121268.0,1552054121551.0,288.0
970,625406.0,low,22.0,1.0,1552054121556.0,1552054121712.0,161.0
971,625406.0,low,22.0,1.0,1552054121717.0,1552054121847.0,135.0
972,625406.0,low,22.0,1.0,1552054121852.0,1552054121991.0,145.0
973,625406.0,low,22.0,1.0,1552054121997.0,1552054122119.0,50765.0
974,625406.0,low,22.0,1.0,1552054172762.0,1552054173414.0,655.0
975,625406.0,low,22.0,1.0,1552054173417.0,1552054173566.0,154.0
976,625406.0,low,22.0,1.0,1552054173571.0,1552054173710.0,143.0
977,625406.0,low,22.0,1.0,1552054173714.0,1552054173854.0,146.0
978,625406.0,low,22.0,1.0,1552054173860.0,1552054173998.0,143.0
979,625406.0,low,22.0,1.0,1552054174003.0,1552054174158.0,160.0
980,625406.0,low,22.0,1.0,1552054174163.0,1552054174309.0,151.0
981,625406.0,low,22.0,1.0,1552054174314.0,1552054174470.0,37787.0
982,625406.0,low,22.0,1.0,1552054212101.0,1552054212580.0,484.0
983,625406.0,low,22.0,1.0,1552054212585.0,1552054212740.0,160.0
984,625406.0,low,22.0,1.0,1552054212745.0,1552054212861.0,121.0
985,625406.0,low,22.0,1.0,1552054212866.0,1552054213004.0,143.0
986,625406.0,low,22.0,1.0,1552054213009.0,1552054213196.0,192.0
987,625406.0,low,22.0,1.0,1552054213201.0,1552054213412.0,216.0
988,625406.0,low,22.0,1.0,1552054213417.0,1552054213532.0,119.0
989,625406.0,low,22.0,1.0,1552054213536.0,1552054213636.0,-543958.0
990,625394.0,high,11.0,1.0,1552053669578.0,1552053670380.0,807.0
991,625394.0,high,11.0,1.0,1552053670385.0,1552053670540.0,157.0
992,625394.0,high,11.0,1.0,1552053670542.0,1552053670715.0,175.0
993,625394.0,high,11.0,1.0,1552053670717.0,1552053670876.0,162.0
994,625394.0,high,11.0,1.0,1552053670879.0,1552053671056.0,179.0
995,625394.0,high,11.0,1.0,1552053671058.0,1552053671230.0,174.0
996,625394.0,high,11.0,1.0,1552053671232.0,1552053671400.0,170.0
997,625394.0,high,11.0,1.0,1552053671402.0,1552053671578.0,50525.0
998,625394.0,high,11.0,1.0,1552053721927.0,1552053723905.0,1982.0
999,625394.0,high,11.0,1.0,1552053723909.0,1552053724085.0,207.0
1000,625394.0,high,11.0,1.0,1552053724116.0,1552053724267.0,155.0
1001,625394.0,high,11.0,1.0,1552053724271.0,1552053724437.0,168.0
1002,625394.0,high,11.0,1.0,1552053724439.0,1552053724616.0,179.0
1003,625394.0,high,11.0,1.0,1552053724618.0,1552053724798.0,182.0
1004,625394.0,high,11.0,1.0,1552053724800.0,1552053724971.0,174.0
1005,625394.0,high,11.0,1.0,1552053724974.0,1552053725145.0,49294.0
1006,625394.0,high,11.0,1.0,1552053774268.0,1552053775012.0,751.0
1007,625394.0,high,11.0,1.0,1552053775019.0,1552053775163.0,148.0
1008,625394.0,high,11.0,1.0,1552053775167.0,1552053775323.0,160.0
1009,625394.0,high,11.0,1.0,1552053775327.0,1552053775500.0,176.0
1010,625394.0,high,11.0,1.0,1552053775503.0,1552053775677.0,177.0
1011,625394.0,high,11.0,1.0,1552053775680.0,1552053775842.0,165.0
1012,625394.0,high,11.0,1.0,1552053775845.0,1552053776014.0,172.0
1013,625394.0,high,11.0,1.0,1552053776017.0,1552053776173.0,117045.0
1014,625394.0,high,21.0,1.0,1552053893062.0,1552053894053.0,995.0
1015,625394.0,high,21.0,1.0,1552053894057.0,1552053894198.0,146.0
1016,625394.0,high,21.0,1.0,1552053894203.0,1552053894357.0,158.0
1017,625394.0,high,21.0,1.0,1552053894361.0,1552053894522.0,165.0
1018,625394.0,high,21.0,1.0,1552053894526.0,1552053894677.0,155.0
1019,625394.0,high,21.0,1.0,1552053894681.0,1552053894832.0,155.0
1020,625394.0,high,21.0,1.0,1552053894836.0,1552053894979.0,147.0
1021,625394.0,high,21.0,1.0,1552053894983.0,1552053895150.0,50519.0
1022,625394.0,high,21.0,1.0,1552053945502.0,1552053946534.0,1036.0
1023,625394.0,high,21.0,1.0,1552053946538.0,1552053946739.0,206.0
1024,625394.0,high,21.0,1.0,1552053946744.0,1552053946906.0,166.0
1025,625394.0,high,21.0,1.0,1552053946910.0,1552053947082.0,176.0
1026,625394.0,high,21.0,1.0,1552053947086.0,1552053947253.0,171.0
1027,625394.0,high,21.0,1.0,1552053947257.0,1552053947425.0,171.0
1028,625394.0,high,21.0,1.0,1552053947428.0,1552053947610.0,187.0
1029,625394.0,high,21.0,1.0,1552053947615.0,1552053947784.0,37234.0
1030,625394.0,high,21.0,1.0,1552053984849.0,1552053985633.0,788.0
1031,625394.0,high,21.0,1.0,1552053985637.0,1552053985782.0,150.0
1032,625394.0,high,21.0,1.0,1552053985787.0,1552053985933.0,150.0
1033,625394.0,high,21.0,1.0,1552053985937.0,1552053986093.0,159.0
1034,625394.0,high,21.0,1.0,1552053986096.0,1552053986257.0,164.0
1035,625394.0,high,21.0,1.0,1552053986260.0,1552053986424.0,167.0
1036,625394.0,high,21.0,1.0,1552053986427.0,1552053986586.0,95123.0
1037,625394.0,low,12.0,1.0,1552054081550.0,1552054082592.0,1047.0
1038,625394.0,low,12.0,1.0,1552054082597.0,1552054082739.0,148.0
1039,625394.0,low,12.0,1.0,1552054082745.0,1552054082911.0,172.0
1040,625394.0,low,12.0,1.0,1552054082917.0,1552054083085.0,174.0
1041,625394.0,low,12.0,1.0,1552054083091.0,1552054083260.0,175.0
1042,625394.0,low,12.0,1.0,1552054083266.0,1552054083418.0,157.0
1043,625394.0,low,12.0,1.0,1552054083423.0,1552054083599.0,182.0
1044,625394.0,low,12.0,1.0,1552054083605.0,1552054083771.0,50252.0
1045,625394.0,low,12.0,1.0,1552054133857.0,1552054134699.0,846.0
1046,625394.0,low,12.0,1.0,1552054134703.0,1552054134859.0,162.0
1047,625394.0,low,12.0,1.0,1552054134865.0,1552054135016.0,156.0
1048,625394.0,low,12.0,1.0,1552054135021.0,1552054135185.0,170.0
1049,625394.0,low,12.0,1.0,1552054135191.0,1552054135351.0,166.0
1050,625394.0,low,12.0,1.0,1552054135357.0,1552054135531.0,181.0
1051,625394.0,low,12.0,1.0,1552054135538.0,1552054135708.0,175.0
1052,625394.0,low,12.0,1.0,1552054135713.0,1552054135891.0,50469.0
1053,625394.0,low,12.0,1.0,1552054186182.0,1552054187065.0,889.0
1054,625394.0,low,12.0,1.0,1552054187071.0,1552054187232.0,166.0
1055,625394.0,low,12.0,1.0,1552054187237.0,1552054187414.0,184.0
1056,625394.0,low,12.0,1.0,1552054187421.0,1552054187603.0,189.0
1057,625394.0,low,12.0,1.0,1552054187610.0,1552054187781.0,178.0
1058,625394.0,low,12.0,1.0,1552054187788.0,1552054187959.0,106583.0
1059,625394.0,low,22.0,1.0,1552054294371.0,1552054295152.0,797.0
1060,625394.0,low,22.0,1.0,1552054295168.0,1552054295307.0,147.0
1061,625394.0,low,22.0,1.0,1552054295315.0,1552054295479.0,172.0
1062,625394.0,low,22.0,1.0,1552054295487.0,1552054295641.0,161.0
1063,625394.0,low,22.0,1.0,1552054295648.0,1552054295811.0,170.0
1064,625394.0,low,22.0,1.0,1552054295818.0,1552054295993.0,182.0
1065,625394.0,low,22.0,1.0,1552054296000.0,1552054296178.0,185.0
1066,625394.0,low,22.0,1.0,1552054296185.0,1552054296364.0,50535.0
1067,625394.0,low,22.0,1.0,1552054346720.0,1552054347404.0,692.0
1068,625394.0,low,22.0,1.0,1552054347412.0,1552054347570.0,207.0
1069,625394.0,low,22.0,1.0,1552054347619.0,1552054347740.0,128.0
1070,625394.0,low,22.0,1.0,1552054347747.0,1552054347915.0,175.0
1071,625394.0,low,22.0,1.0,1552054347922.0,1552054348085.0,169.0
1072,625394.0,low,22.0,1.0,1552054348091.0,1552054348260.0,176.0
1073,625394.0,low,22.0,1.0,1552054348267.0,1552054348438.0,177.0
1074,625394.0,low,22.0,1.0,1552054348444.0,1552054348590.0,37525.0
1075,625394.0,low,22.0,1.0,1552054385969.0,1552054386778.0,818.0
1076,625394.0,low,22.0,1.0,1552054386787.0,1552054386968.0,188.0
1077,625394.0,low,22.0,1.0,1552054386975.0,1552054387147.0,186.0
1078,625394.0,low,22.0,1.0,1552054387161.0,1552054387342.0,188.0
