Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,checkpoint-z52s,checkpoint-u6nu,checkpoint-puaw,checkpoint-axcr,checkpoint-mrc4,choice made,reaction time
1,1552054458842,08/03/2019 14:14:18,1552054458362,0,08/03/2019 14:14:18,6138,31,task-lgcm,,2292604,5c65e63b67057200011abaa4,625385,,complete,,5c82731c8c0d01001758fdcf,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1707x960,1897x945,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Quite true""}",24380.50500000827
2,1552054492762,08/03/2019 14:14:52,1552054492316,0,08/03/2019 14:14:52,6138,31,task-lgcm,,2292604,5c65e63b67057200011abaa4,625385,,complete,,5c82731c8c0d01001758fdcf,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1707x960,1897x945,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Mostly untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue""}",33922.47000010684
3,1552054532068,08/03/2019 14:15:32,1552054531842,0,08/03/2019 14:15:31,6138,31,task-lgcm,,2292604,5c65e63b67057200011abaa4,625385,,complete,,5c82731c8c0d01001758fdcf,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1707x960,1897x945,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Quite true""}",39494.98499999754
1,1552054579592,08/03/2019 14:16:19,1552054579950,0,08/03/2019 14:16:19,6138,31,task-lgcm,,2292631,5c3bb90ebfed770001109912,625404,,complete,,5c8273a742ff490016c7dd3b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1280x720,1280x610,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Neither true nor untrue"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Mostly untrue""}",22708.325000014156
2,1552054621007,08/03/2019 14:17:01,1552054620772,0,08/03/2019 14:17:00,6138,31,task-lgcm,,2292631,5c3bb90ebfed770001109912,625404,,complete,,5c8273a742ff490016c7dd3b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1280x720,1280x610,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely TRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue""}",40804.48000004981
3,1552054632364,08/03/2019 14:17:12,1552054632838,0,08/03/2019 14:17:12,6138,31,task-lgcm,,2292631,5c3bb90ebfed770001109912,625404,,complete,,5c8273a742ff490016c7dd3b,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1280x720,1280x610,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely TRUE"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Quite true"",""Q5"":""Mostly untrue""}",12052.075000014156
1,1552054628959,08/03/2019 14:17:08,1552054626281,0,08/03/2019 14:17:06,6138,31,task-lgcm,,2292644,5c7ae077477abb00168f812e,625410,,complete,,5c8273b0eb5f5c0012e2ec5f,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Neither true nor untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Quite true"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue""}",24292.14499995578
2,1552054662759,08/03/2019 14:17:42,1552054660463,0,08/03/2019 14:17:40,6138,31,task-lgcm,,2292644,5c7ae077477abb00168f812e,625410,,complete,,5c8273b0eb5f5c0012e2ec5f,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Neither true nor untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Neither true nor untrue""}",34116.44499999238
3,1552054690478,08/03/2019 14:18:10,1552054688155,0,08/03/2019 14:18:08,6138,31,task-lgcm,,2292644,5c7ae077477abb00168f812e,625410,,complete,,5c8273b0eb5f5c0012e2ec5f,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.119,1366x768,1366x625,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Mostly untrue"",""Q2"":""Neither true nor untrue"",""Q3"":""Neither true nor untrue"",""Q4"":""Quite true"",""Q5"":""Neither true nor untrue""}",27614.28999999771
1,1552054694041,08/03/2019 14:18:14,1552054683332,0,08/03/2019 14:18:03,6138,31,task-lgcm,,2292670,5c75bbfec84cc10001508282,625411,,complete,,5c8274a38a3a800010c83115,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,1920x938,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Mostly untrue"",""Q2"":""Quite true"",""Q3"":""Completely TRUE"",""Q4"":""Quite true"",""Q5"":""Completely TRUE""}",26292.709999999715
2,1552054717947,08/03/2019 14:18:37,1552054707279,0,08/03/2019 14:18:27,6138,31,task-lgcm,,2292670,5c75bbfec84cc10001508282,625411,,complete,,5c8274a38a3a800010c83115,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,1920x938,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Neither true nor untrue"",""Q2"":""Completely TRUE"",""Q3"":""Mostly untrue"",""Q4"":""Mostly untrue"",""Q5"":""Completely TRUE""}",23935.64000000015
3,1552054743848,08/03/2019 14:19:03,1552054733158,0,08/03/2019 14:18:53,6138,31,task-lgcm,,2292670,5c75bbfec84cc10001508282,625411,,complete,,5c8274a38a3a800010c83115,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,1920x938,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Quite true"",""Q2"":""Completely UNTRUE"",""Q3"":""Quite true"",""Q4"":""Quite true"",""Q5"":""Completely TRUE""}",25867.905000000057
1,1552054716073,08/03/2019 14:18:36,1552054719360,-6,08/03/2019 08:18:39,6138,31,task-lgcm,,2292680,5bd4869946e2010001a10827,625395,,complete,,5c8273d00322a90014b24dcd,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,1920x969,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely UNTRUE"",""Q2"":""Quite true"",""Q3"":""Quite true"",""Q4"":""Mostly untrue"",""Q5"":""Quite true""}",18278.66499987431
2,1552054854782,08/03/2019 14:20:54,1552054847755,-6,08/03/2019 08:20:47,6138,31,task-lgcm,,2292680,5bd4869946e2010001a10827,625395,,complete,,5c8273d00322a90014b24dcd,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,1920x969,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Mostly untrue"",""Q3"":""Completely UNTRUE"",""Q4"":""Mostly untrue"",""Q5"":""Mostly untrue""}",128351.21499979869
3,1552054912378,08/03/2019 14:21:52,1552054915547,-6,08/03/2019 08:21:55,6138,31,task-lgcm,,2292680,5bd4869946e2010001a10827,625395,,complete,,5c8273d00322a90014b24dcd,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.121,1920x1080,1920x969,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Completely TRUE"",""Q4"":""Quite true"",""Q5"":""Quite true""}",67757.67500000075
1,1552054753575,08/03/2019 14:19:13,1552054753495,0,08/03/2019 14:19:13,6138,31,task-lgcm,,2292696,5b8bbd437073290001839123,625408,,complete,,5c827475d4f0a800157628f1,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1920x1080,1920x968,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Quite true"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Mostly untrue"",""Q5"":""Quite true""}",18642.304999986663
2,1552054775892,08/03/2019 14:19:35,1552054775829,0,08/03/2019 14:19:35,6138,31,task-lgcm,,2292696,5b8bbd437073290001839123,625408,,complete,,5c827475d4f0a800157628f1,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1920x1080,1920x968,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Neither true nor untrue"",""Q2"":""Quite true"",""Q3"":""Neither true nor untrue"",""Q4"":""Neither true nor untrue"",""Q5"":""Mostly untrue""}",22323.490000038873
3,1552054795518,08/03/2019 14:19:55,1552054795492,0,08/03/2019 14:19:55,6138,31,task-lgcm,,2292696,5b8bbd437073290001839123,625408,,complete,,5c827475d4f0a800157628f1,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1920x1080,1920x968,after questionnairs,AMI,3,Low to High,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely TRUE"",""Q1"":""Completely TRUE"",""Q2"":""Neither true nor untrue"",""Q3"":""Completely TRUE"",""Q4"":""Neither true nor untrue"",""Q5"":""Completely TRUE""}",19653.790000011213
1,1552054932873,08/03/2019 14:22:12,1552054932662,-5,08/03/2019 09:22:12,6138,31,task-lgcm,,2292744,5c7f17223eaee4001614f4b1,625416,,complete,,5c8274518bc0db00016677af,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x788,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Mostly untrue""}",26929.64500002563
2,1552054953290,08/03/2019 14:22:33,1552054953189,-5,08/03/2019 09:22:33,6138,31,task-lgcm,,2292744,5c7f17223eaee4001614f4b1,625416,,complete,,5c8274518bc0db00016677af,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x788,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Mostly untrue"",""Q2"":""Completely TRUE"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE""}",20500.410000095144
3,1552054977430,08/03/2019 14:22:57,1552054977329,-5,08/03/2019 09:22:57,6138,31,task-lgcm,,2292744,5c7f17223eaee4001614f4b1,625416,,complete,,5c8274518bc0db00016677af,computer,Desktop or Laptop,Mac OS 10.14.3,Chrome 72.0.3626.119,1440x900,1440x788,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Neither true nor untrue"",""Q1"":""Quite true"",""Q2"":""Completely TRUE"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Mostly untrue""}",24108.405000064522
1,1552055286022,08/03/2019 14:28:06,1552055288923,0,08/03/2019 14:28:08,6138,31,task-lgcm,,2292851,5be7862766e3d100010397f5,625431,,complete,,5c827233d4f0a80001762bc6,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1440x810,1440x708,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Completely UNTRUE"",""Q1"":""Completely UNTRUE"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Mostly untrue"",""Q5"":""Quite true""}",26845
2,1552055327096,08/03/2019 14:28:47,1552055330052,0,08/03/2019 14:28:50,6138,31,task-lgcm,,2292851,5be7862766e3d100010397f5,625431,,complete,,5c827233d4f0a80001762bc6,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1440x810,1440x708,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Mostly untrue"",""Q2"":""Mostly untrue"",""Q3"":""Mostly untrue"",""Q4"":""Mostly untrue"",""Q5"":""Mostly untrue""}",41116
3,1552055357596,08/03/2019 14:29:17,1552055360538,0,08/03/2019 14:29:20,6138,31,task-lgcm,,2292851,5be7862766e3d100010397f5,625431,,complete,,5c827233d4f0a80001762bc6,computer,Desktop or Laptop,Windows 10,Firefox 65.0,1440x810,1440x708,after questionnairs,AMI,3,High to Low,after consent,after demographics,after training,after fishing,after questionnairs,"{""Q0"":""Quite true"",""Q1"":""Completely UNTRUE"",""Q2"":""Completely UNTRUE"",""Q3"":""Completely TRUE"",""Q4"":""Completely TRUE"",""Q5"":""Completely TRUE""}",30475
END OF FILE
