Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-mgaa,reaction time,key pressed,price_displayed,order,environment,round instance,task,function id,rod fixing checked,builtin rt,end_time,start_time
694,1.55033E+12,16/02/2019 13:50:40,1.55033E+12,0,16/02/2019 13:50:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,125,40,0.1,high-low,high,11,fishing,fishing_h,,124.475,1550325038370.00,1550325038245.00
695,1.55033E+12,16/02/2019 13:50:41,1.55033E+12,0,16/02/2019 13:50:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,96,40,0.1,high-low,high,11,fishing,fishing_h,,95.42,1550325038577.00,1550325038481.00
696,1.55033E+12,16/02/2019 13:50:41,1.55033E+12,0,16/02/2019 13:50:38,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,65,40,0.1,high-low,high,11,fishing,fishing_h,,65.13,1550325038794.00,1550325038729.00
697,1.55033E+12,16/02/2019 13:50:41,1.55033E+12,0,16/02/2019 13:50:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,111,40,0.1,high-low,high,11,fishing,fishing_h,,109.93,1550325039011.00,1550325038900.00
698,1.55033E+12,16/02/2019 13:50:41,1.55033E+12,0,16/02/2019 13:50:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,118,40,0.1,high-low,high,11,fishing,fishing_h,,117.87,1550325039233.00,1550325039115.00
699,1.55033E+12,16/02/2019 13:50:41,1.55033E+12,0,16/02/2019 13:50:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,104,40,0.1,high-low,high,11,fishing,fishing_h,,102.925,1550325039442.00,1550325039338.00
700,1.55033E+12,16/02/2019 13:50:42,1.55033E+12,0,16/02/2019 13:50:39,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,131,40,0.1,high-low,high,11,fishing,fishing_h,,129.72,1550325039682.00,1550325039551.00
701,1.55033E+12,16/02/2019 13:50:42,1.55033E+12,0,16/02/2019 13:50:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,125,40,0.1,high-low,high,11,fishing,fishing_h,,123.955,1550325039914.00,1550325039789.00
702,1.55033E+12,16/02/2019 13:50:42,1.55033E+12,0,16/02/2019 13:50:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,110,40,0.1,high-low,high,11,fishing,fishing_h,,109.73,1550325040130.00,1550325040020.00
703,1.55033E+12,16/02/2019 13:50:42,1.55033E+12,0,16/02/2019 13:50:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,101,40,0.1,high-low,high,11,fishing,fishing_h,,99.85500001,1550325040337.00,1550325040236.00
704,1.55033E+12,16/02/2019 13:50:43,1.55033E+12,0,16/02/2019 13:50:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,103,40,0.1,high-low,high,11,fishing,fishing_h,,102.495,1550325040547.00,1550325040444.00
705,1.55033E+12,16/02/2019 13:50:43,1.55033E+12,0,16/02/2019 13:50:40,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,117,40,0.1,high-low,high,11,fishing,fishing_h,,116.76,1550325040768.00,1550325040651.00
706,1.55033E+12,16/02/2019 13:50:43,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,127,40,0.1,high-low,high,11,fishing,fishing_h,,126.145,1550325041001.00,1550325040874.00
707,1.55033E+12,16/02/2019 13:50:43,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,128,40,0.1,high-low,high,11,fishing,fishing_h,,126.935,1550325041235.00,1550325041107.00
708,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,156,40,0.1,high-low,high,11,fishing,fishing_h,,156.04,1550325041496.00,1550325041340.00
709,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,78,null,0.1,high-low,high,11,fishing,fishing_h,,null,1550325041679.00,1550325041601.00
710,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,11,,caller,,,,
711,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,11,,caller,,,,
712,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,11,,caller,,,,
713,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,11,,caller,,,,
714,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:41,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,,,,high-low,high,11,,caller,,,,
715,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,168,40,0.7,high-low,high,11,fishing,fishing_h,,168.42,1550325041955.00,1550325041787.00
716,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,125,40,0.7,high-low,high,11,fishing,fishing_h,,125.095,1550325042185.00,1550325042060.00
717,1.55033E+12,16/02/2019 13:50:44,1.55033E+12,0,16/02/2019 13:50:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,119,40,0.7,high-low,high,11,fishing,fishing_h,,118.93,1550325042410.00,1550325042291.00
718,1.55033E+12,16/02/2019 13:50:45,1.55033E+12,0,16/02/2019 13:50:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,75,40,0.7,high-low,high,11,fishing,fishing_h,,74.06000001,1550325042594.00,1550325042519.00
719,1.55033E+12,16/02/2019 13:50:45,1.55033E+12,0,16/02/2019 13:50:42,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,0.7,high-low,high,11,fishing,fishing_h,,83.64999999,1550325042786.00,1550325042702.00
720,1.55033E+12,16/02/2019 13:50:45,1.55033E+12,0,16/02/2019 13:50:43,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,,62.66,1550325042960.00,1550325042897.00
721,1.55033E+12,16/02/2019 13:50:45,1.55033E+12,0,16/02/2019 13:50:43,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,72,40,0.7,high-low,high,11,fishing,fishing_h,,71.13,1550325043140.00,1550325043068.00
722,1.55033E+12,16/02/2019 13:50:45,1.55033E+12,0,16/02/2019 13:50:43,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,49,40,0.7,high-low,high,11,fishing,fishing_h,,48.11500001,1550325043314.00,1550325043265.00
723,1.55033E+12,16/02/2019 13:50:46,1.55033E+12,0,16/02/2019 13:50:43,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,72,40,0.7,high-low,high,11,fishing,fishing_h,,70.97,1550325043489.00,1550325043417.00
724,1.55033E+12,16/02/2019 13:50:46,1.55033E+12,0,16/02/2019 13:50:43,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,67,40,0.7,high-low,high,11,fishing,fishing_h,,65.905,1550325043666.00,1550325043599.00
725,1.55033E+12,16/02/2019 13:50:46,1.55033E+12,0,16/02/2019 13:50:43,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,,61.92000001,1550325043833.00,1550325043771.00
726,1.55033E+12,16/02/2019 13:50:46,1.55033E+12,0,16/02/2019 13:50:44,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,40,0.7,high-low,high,11,fishing,fishing_h,,68.505,1550325044010.00,1550325043941.00
727,1.55033E+12,16/02/2019 13:50:46,1.55033E+12,0,16/02/2019 13:50:44,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,71,40,0.7,high-low,high,11,fishing,fishing_h,,70.14,1550325044187.00,1550325044116.00
728,1.55033E+12,16/02/2019 13:50:46,1.55033E+12,0,16/02/2019 13:50:44,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,51,40,0.7,high-low,high,11,fishing,fishing_h,,50.77499998,1550325044346.00,1550325044295.00
729,1.55033E+12,16/02/2019 13:50:47,1.55033E+12,0,16/02/2019 13:50:44,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,79,40,0.7,high-low,high,11,fishing,fishing_h,,78.69999998,1550325044529.00,1550325044450.00
730,1.55033E+12,16/02/2019 13:50:47,1.55033E+12,0,16/02/2019 13:50:44,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,68,40,0.7,high-low,high,11,fishing,fishing_h,,67.69500001,1550325044706.00,1550325044638.00
731,1.55033E+12,16/02/2019 13:50:47,1.55033E+12,0,16/02/2019 13:50:44,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,54,40,0.7,high-low,high,11,fishing,fishing_h,,53.16000001,1550325044873.00,1550325044819.00
732,1.55033E+12,16/02/2019 13:50:47,1.55033E+12,0,16/02/2019 13:50:45,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,73,40,0.7,high-low,high,11,fishing,fishing_h,,72.40500001,1550325045050.00,1550325044977.00
733,1.55033E+12,16/02/2019 13:50:47,1.55033E+12,0,16/02/2019 13:50:45,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,78,40,0.7,high-low,high,11,fishing,fishing_h,,78.05000001,1550325045232.00,1550325045154.00
734,1.55033E+12,16/02/2019 13:50:47,1.55033E+12,0,16/02/2019 13:50:45,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,66,40,0.7,high-low,high,11,fishing,fishing_h,,64.75000002,1550325045404.00,1550325045338.00
735,1.55033E+12,16/02/2019 13:50:48,1.55033E+12,0,16/02/2019 13:50:45,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,67,40,0.7,high-low,high,11,fishing,fishing_h,,66.20999999,1550325045577.00,1550325045510.00
736,1.55033E+12,16/02/2019 13:50:48,1.55033E+12,0,16/02/2019 13:50:45,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,62,40,0.7,high-low,high,11,fishing,fishing_h,,61.22500001,1550325045747.00,1550325045685.00
737,1.55033E+12,16/02/2019 13:50:48,1.55033E+12,0,16/02/2019 13:50:46,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,65,40,0.7,high-low,high,11,fishing,fishing_h,,64.24000001,1550325045925.00,1550325045860.00
738,1.55033E+12,16/02/2019 13:50:48,1.55033E+12,0,16/02/2019 13:50:46,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,79,40,0.7,high-low,high,11,fishing,fishing_h,,78.36500002,1550325046107.00,1550325046028.00
739,1.55033E+12,16/02/2019 13:50:48,1.55033E+12,0,16/02/2019 13:50:46,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,57,40,0.7,high-low,high,11,fishing,fishing_h,,56.63000001,1550325046274.00,1550325046217.00
740,1.55033E+12,16/02/2019 13:50:49,1.55033E+12,0,16/02/2019 13:50:46,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,78,40,0.7,high-low,high,11,fishing,fishing_h,,76.85500002,1550325046459.00,1550325046381.00
741,1.55033E+12,16/02/2019 13:50:49,1.55033E+12,0,16/02/2019 13:50:46,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,,62.08999999,1550325046628.00,1550325046565.00
742,1.55033E+12,16/02/2019 13:50:49,1.55033E+12,0,16/02/2019 13:50:46,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,75,40,0.7,high-low,high,11,fishing,fishing_h,,74.75999999,1550325046810.00,1550325046735.00
743,1.55033E+12,16/02/2019 13:50:49,1.55033E+12,0,16/02/2019 13:50:47,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,,75.17,1550325046996.00,1550325046919.00
744,1.55033E+12,16/02/2019 13:50:49,1.55033E+12,0,16/02/2019 13:50:47,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,40,0.7,high-low,high,11,fishing,fishing_h,,68.86,1550325047170.00,1550325047101.00
745,1.55033E+12,16/02/2019 13:50:49,1.55033E+12,0,16/02/2019 13:50:47,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,63,40,0.7,high-low,high,11,fishing,fishing_h,,62.89,1550325047336.00,1550325047273.00
746,1.55033E+12,16/02/2019 13:50:50,1.55033E+12,0,16/02/2019 13:50:47,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,0.7,high-low,high,11,fishing,fishing_h,,83.985,1550325047523.00,1550325047439.00
747,1.55033E+12,16/02/2019 13:50:50,1.55033E+12,0,16/02/2019 13:50:47,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,59,40,0.7,high-low,high,11,fishing,fishing_h,,58.51999999,1550325047690.00,1550325047631.00
748,1.55033E+12,16/02/2019 13:50:50,1.55033E+12,0,16/02/2019 13:50:47,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,85,40,0.7,high-low,high,11,fishing,fishing_h,,84.15500002,1550325047882.00,1550325047797.00
749,1.55033E+12,16/02/2019 13:50:50,1.55033E+12,0,16/02/2019 13:50:48,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,76,40,0.7,high-low,high,11,fishing,fishing_h,,74.79499999,1550325048065.00,1550325047989.00
750,1.55033E+12,16/02/2019 13:50:50,1.55033E+12,0,16/02/2019 13:50:48,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,80,40,0.7,high-low,high,11,fishing,fishing_h,,79.33499999,1550325048249.00,1550325048169.00
751,1.55033E+12,16/02/2019 13:50:50,1.55033E+12,0,16/02/2019 13:50:48,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,72,40,0.7,high-low,high,11,fishing,fishing_h,,71.75,1550325048426.00,1550325048354.00
752,1.55033E+12,16/02/2019 13:50:51,1.55033E+12,0,16/02/2019 13:50:48,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,75,40,0.7,high-low,high,11,fishing,fishing_h,,74.44,1550325048609.00,1550325048534.00
753,1.55033E+12,16/02/2019 13:50:51,1.55033E+12,0,16/02/2019 13:50:48,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,66,40,0.7,high-low,high,11,fishing,fishing_h,,65.565,1550325048785.00,1550325048719.00
754,1.55033E+12,16/02/2019 13:50:51,1.55033E+12,0,16/02/2019 13:50:49,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,71,40,0.7,high-low,high,11,fishing,fishing_h,,69.89000001,1550325048962.00,1550325048891.00
755,1.55033E+12,16/02/2019 13:50:51,1.55033E+12,0,16/02/2019 13:50:49,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,76,40,0.7,high-low,high,11,fishing,fishing_h,,75.79999999,1550325049145.00,1550325049069.00
756,1.55033E+12,16/02/2019 13:50:51,1.55033E+12,0,16/02/2019 13:50:49,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,70,40,0.7,high-low,high,11,fishing,fishing_h,,68.895,1550325049322.00,1550325049252.00
757,1.55033E+12,16/02/2019 13:50:52,1.55033E+12,0,16/02/2019 13:50:49,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,78,40,0.7,high-low,high,11,fishing,fishing_h,,76.96000001,1550325049504.00,1550325049426.00
758,1.55033E+12,16/02/2019 13:50:52,1.55033E+12,0,16/02/2019 13:50:49,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,84,40,0.7,high-low,high,11,fishing,fishing_h,,83.58999999,1550325049692.00,1550325049608.00
759,1.55033E+12,16/02/2019 13:50:52,1.55033E+12,0,16/02/2019 13:50:49,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,85,40,0.7,high-low,high,11,fishing,fishing_h,,83.91000002,1550325049882.00,1550325049797.00
760,1.55033E+12,16/02/2019 13:50:52,1.55033E+12,0,16/02/2019 13:50:50,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,,76.44999999,1550325050066.00,1550325049989.00
761,1.55033E+12,16/02/2019 13:50:52,1.55033E+12,0,16/02/2019 13:50:50,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,,74.46499998,1550325050252.00,1550325050175.00
762,1.55033E+12,16/02/2019 13:50:52,1.55033E+12,0,16/02/2019 13:50:50,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,75,40,0.7,high-low,high,11,fishing,fishing_h,,74.20500001,1550325050434.00,1550325050359.00
763,1.55033E+12,16/02/2019 13:50:53,1.55033E+12,0,16/02/2019 13:50:50,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,80,40,0.7,high-low,high,11,fishing,fishing_h,,79.52500001,1550325050625.00,1550325050545.00
764,1.55033E+12,16/02/2019 13:50:53,1.55033E+12,0,16/02/2019 13:50:50,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,40,0.7,high-low,high,11,fishing,fishing_h,,68.60499998,1550325050802.00,1550325050733.00
765,1.55033E+12,16/02/2019 13:50:53,1.55033E+12,0,16/02/2019 13:50:51,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,87,40,0.7,high-low,high,11,fishing,fishing_h,,86.29000001,1550325050998.00,1550325050911.00
766,1.55033E+12,16/02/2019 13:50:53,1.55033E+12,0,16/02/2019 13:50:51,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,58,40,0.7,high-low,high,11,fishing,fishing_h,,57.47,1550325051162.00,1550325051104.00
767,1.55033E+12,16/02/2019 13:50:53,1.55033E+12,0,16/02/2019 13:50:51,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,40,0.7,high-low,high,11,fishing,fishing_h,,68.27999998,1550325051346.00,1550325051277.00
768,1.55033E+12,16/02/2019 13:50:54,1.55033E+12,0,16/02/2019 13:50:51,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,69,40,0.7,high-low,high,11,fishing,fishing_h,,68.05999999,1550325051522.00,1550325051453.00
769,1.55033E+12,16/02/2019 13:50:54,1.55033E+12,0,16/02/2019 13:50:51,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,72,40,0.7,high-low,high,11,fishing,fishing_h,,71.88500001,1550325051697.00,1550325051625.00
770,1.55033E+12,16/02/2019 13:50:54,1.55033E+12,0,16/02/2019 13:50:51,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,66,40,0.7,high-low,high,11,fishing,fishing_h,,65.845,1550325051866.00,1550325051800.00
771,1.55033E+12,16/02/2019 13:50:54,1.55033E+12,0,16/02/2019 13:50:52,6138,15,task-igty,,2181016,,590938,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 72.0.3626.109,1920x1080,1920x937,,High to Low,52,High to Low,77,40,0.7,high-low,high,11,fishing,fishing_h,,76.29,1550325052050.00,1550325051973.00
